"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"SXQCTJPY","journalArticle","2022","Sarker, Ausmita; Mozaffari Kermani, Mehran; Azarderakhsh, Reza","Efficient Error Detection Architectures for Postquantum Signature Falcon’s Sampler and KEM SABER","IEEE Transactions on Very Large Scale Integration (VLSI) Systems","","1557-9999","10.1109/TVLSI.2022.3156479","https://ieeexplore.ieee.org/document/9736448/","Among the National Institute for Standards and Technology (NIST) postquantum cryptography (PQC) standardization Round 3 finalists (announced in 2020 and anticipated to conclude in 2022–2024), SABER and Falcon are efficient key encapsulation mechanism (KEM) and compact signature scheme, respectively. SABER is a simple and flexible cryptographic scheme, highly suitable for thwarting potential attacks in the postquantum era. Implementing SABER can be performed solely in hardware (HW) or on HW/software coprocessors. On the other hand, the compact key size, efficient design, and strong reliability proof in the quantum random oracle model (QROM) make Falcon a highly suitable signature algorithm for PQC. Although Falcon is crucial as a PQC signature scheme, the utilization of the Gaussian sampler makes it vulnerable to malicious attacks, e.g., fault attacks. This is the first work to present error detection schemes embedded efficiently in SABER as well as Falcon’s sampler architectures, which can detect both transient and permanent faults. Moreover, we implement HW design for the ModFalcon signature algorithm as well as the Gaussian sampler. These schemes are implemented on a formerly Xilinx field-programmable gate array (FPGA) family, for both SABER and Falcon variants, where we assess the error coverage and the performance. The proposed schemes incur low overhead (the area, delay, and power overheads being 22.59%, 19.77%, and 10.67%, respectively, in the worst case) while providing a high fault detection rate (99.9975% in the worst case scenario), making them suitable for high efficiency and compact HW implementations of constrained applications.","2022-06","2026-04-09 14:40:27","2026-05-03 10:23:45","2026-04-09 14:39:48","794-802","","6","30","","","","","","","","","","","","","","","IEEE Xplore","","","<p>Export Date: 02 May 2026; Cited By: 39</p>; <p>Export Date: 02 May 2026; Cited By: 39; Correspondence Address: M. Mozaffari Kermani; University of South Florida, Department of Computer Science and Engineering, Tampa, 33620, United States; email: mehran2@usf.edu; CODEN: IEVSE</p>; <p>Export Date: 02 May 2026; Cited By: 39; Correspondence Address: M. Mozaffari Kermani; University of South Florida, Department of Computer Science and Engineering, Tampa, 33620, United States; email: mehran2@usf.edu; CODEN: IEVSE</p>; <p>Export Date: 02 May 2026; Cited By: 39; Correspondence Address: M. Mozaffari Kermani; University of South Florida, Department of Computer Science and Engineering, Tampa, 33620, United States; email: mehran2@usf.edu; CODEN: IEVSE</p>","/Users/mac/Zotero/storage/GYHK7XM7/Sarker et al. - 2022 - Efficient Error Detection Architectures for Postquantum Signature Falcon’s Sampler and KEM SABER.pdf","","Authentication; Network security; Post quantum cryptography; Quantum cryptography; Lattice; Side channel attack; Field programmable gate arrays (FPGA); Integrated circuit design; Key encapsulation mechanisms; Public key cryptography; Field-programmable gate array; Learning with Errors; Computer architecture; Timing circuits; Fault detection; Circuit faults; Error detection; Field-programmable gate array (FPGA); Key encapsulation mechanism; key encapsulation mechanisms (KEM); Learning with error; learning with errors (LWEs); Learning with rounding; learning with rounding (LWR); Logic gates; National institute for standards and technologies; Postquantum cryptography; postquantum cryptography (PQC); Quantum random oracle model .; quantum random oracle model (QROM); Random Oracle model","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LCXP2TW8","conferencePaper","2025","Ebrahimabadi, Mohammad; Viera, Raphael; Guilley, Sylvain; Danger, Jean-Luc; Dutertre, Jean-Max; Karimi, Naghmeh","Multi-Sensor Data Fusion for Enhanced Detection of Laser Fault Injection Attacks in Cryptographic Hardware: Practical Results","2025 Design, Automation & Test in Europe Conference (DATE)","","1558-1101","10.23919/DATE64628.2025.10992902","https://ieeexplore.ieee.org/document/10992902/","Though considered secure the cryptographic hardware can be compromised by fault injection attack, especially laser illumination due to its precision in targeting specific areas and its fine temporal control. To address this threat, this paper presents a low-cost detection scheme that utilizes Time-to-Digital Converters (TDCs) to sense the IR drops induced by laser illumination. To achieve a high detection rate while minimizing false alarms, the proposed approach incorporates multiple sensors, with as few as two sensors demonstrated in the study. The effectiveness of the scheme is validated using a real laser setup to illuminate a targeted AES module implemented on an AMD/Xilinx Artix-7 FPGA.","2025-03","2026-04-09 20:59:14","2026-05-03 10:11:58","2026-04-09 20:57:20","1-2","","","","","","Multi-Sensor Data Fusion for Enhanced Detection of Laser Fault Injection Attacks in Cryptographic Hardware","","","","","","","","","","","","IEEE Xplore","","ISSN: 1558-1101","","/Users/mac/Zotero/storage/CA6LB3VT/Ebrahimabadi et al. - 2025 - Multi-Sensor Data Fusion for Enhanced Detection of Laser Fault Injection Attacks in Cryptographic Ha.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2025 Design, Automation & Test in Europe Conference (DATE)","","","","","","","","","","","","","","",""
"TFP8V76Q","conferencePaper","2023","Li., Aobo; Lu, Jiahao; Liu, Dongsheng; Hu, Ang; Li, Xiang; Yang, Shuo; Huang, Tianze","Multi-Probability Hash-based Random Number Generator for Post-Quantum Cryptography","2023 IEEE 66th International Midwest Symposium on Circuits and Systems (MWSCAS)","","1558-3899","10.1109/MWSCAS57524.2023.10406008","https://ieeexplore.ieee.org/document/10406008/","The security of a cryptographic system depends on the reliability and irreversibility of random numbers. Secure Hash Algorithm-3 (SHA-3) is widely utilized in cryptography due to its robust security, computational efficiency, and versatile hashing capabilities. SHA-3 and discrete sampling are vital components in post-quantum cryptography, providing essential defense against quantum computing attacks. This paper presents a multi-probability random number generator for lattice-based post-quantum cryptography. The design utilizes a cascaded Keccak core and single-stage registers to build a SHA-3 module. Random numbers with different probability distributions are generated through variable binomial sampling, rejection sampling, and Gaussian sampling. The proposed design consumes 11520 LUTs and 3252 FFs at the frequency of 300MHz on the Xilinx UltraScale+ FPGA, achieving a throughput rate of 14.4Gbps. The ASIC evaluation indicates a hardware overhead of 68.5 kGE (NAND2) under the 40nm process. Compared with similar designs, our design demonstrates 11% and 27% frequency and throughput improvements under the same hardware resources, respectively.","2023-08","2026-04-09 20:59:14","2026-05-03 10:36:10","2026-04-09 20:57:22","694-697","","","","","","","","","","","","","","","","","","IEEE Xplore","","ISSN: 1558-3899","<p>Export Date: 02 May 2026; Cited By: 0; Correspondence Address: J. Lu; School of Integrated Circuits Huazhong, University of Science and Technology, Wuhan, China; email: lujiahaohust@foxmail.com; CODEN: MSCSD</p>","/Users/mac/Zotero/storage/HWC39ASE/Li. et al. - 2023 - Multi-Probability Hash-based Random Number Generator for Post-Quantum Cryptography.pdf","","Post quantum cryptography; Quantum computers; Quantum cryptography; Hardware implementations; Public key cryptography; efficiency; Cryptographic systems; Number theory; High-throughput; Random number generation; Computational efficiency; Random Numbers; Hash functions; Probability distributions; Keccak; hardware implementation; Random number generators; high throughput; Secure Hash Algorithm (); Algorithm-3; discrete sampling; Discrete sampling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023 IEEE 66th International Midwest Symposium on Circuits and Systems (MWSCAS)","","","","","","","","","","","","","","",""
"HWSLR494","conferencePaper","2022","Wang, Antian; Tan, Weihang; Parhi, Keshab K.; Lao, Yingjie","Integral Sampler and Polynomial Multiplication Architecture for Lattice-based Cryptography","2022 IEEE International Symposium on Defect and Fault Tolerance in VLSI and Nanotechnology Systems (DFT)","","2765-933X","10.1109/DFT56152.2022.9962361","https://ieeexplore.ieee.org/document/9962361/","With the surge of the powerful quantum computer, lattice-based cryptography proliferated the latest cryptography hardware implementation due to its resistance against quantum computers. Among the computational blocks of lattice-based cryptography, the random errors produced by the sampler play a key role in ensuring the security of these schemes. This paper proposes an integral architecture for the sampler, which can reduce the overall resource consumption by reusing the multipliers and adders within the modular polynomial computation. For instance, our experimental results show that the proposed design can effectively reduce the discrete Ziggurat sampling method in DSP usage.","2022-10","2026-04-09 20:59:14","2026-05-03 10:05:07","2026-04-09 20:57:25","1-6","","","","","","","","","","","","","","","","","","IEEE Xplore","","ISSN: 2765-933X","","/Users/mac/Zotero/storage/QQJEIK2K/Wang et al. - 2022 - Integral Sampler and Polynomial Multiplication Architecture for Lattice-based Cryptography.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022 IEEE International Symposium on Defect and Fault Tolerance in VLSI and Nanotechnology Systems (DFT)","","","","","","","","","","","","","","",""
"2FHKDQSN","conferencePaper","2022","Shahbazi, Karim; Ko, Seok-Bum","Lightweight and CCA2-Secure Hardware Implementation of Binary Ring-LWE","2022 IEEE International Symposium on Circuits and Systems (ISCAS)","","2158-1525","10.1109/ISCAS48785.2022.9937306","https://ieeexplore.ieee.org/document/9937306/","Due to increasing the number of connected devices to IoT network, providing end-to-end security is essential. Lattice-based cryptography (LBC) is a promising method for IoT by providing the reasonable security against classic and quantum attacks. Binary Ring-LWE is a type of LBC that is suitable for IoT devices. However, a reliable cryptosystem should also be secure against different side-channel attacks, such as power analysis or fault injection ones. In this work, a fault resilient hardware implementation for an optimized hardware design of Ring Binary LWE for resource-constraint IoT devices is presented. The design was implemented on the FPGA platform. The maximum frequency and occupied slices on Virtex-7 are 210.5MHz and 423, respectively. Based on the result, the proposed design occupied only 1% of the total available slices.","2022-05","2026-04-09 20:59:14","2026-05-03 10:24:32","2026-04-09 20:57:27","1170-1174","","","","","","","","","","","","","","","","","","IEEE Xplore","","ISSN: 2158-1525","<p>Export Date: 02 May 2026; Cited By: 1; CODEN: PICSD</p>","/Users/mac/Zotero/storage/RYGLDMGC/Shahbazi and Ko - 2022 - Lightweight and CCA2-Secure Hardware Implementation of Binary Ring-LWE.pdf","","Hardware security; Post quantum cryptography; Quantum cryptography; Side channel attack; Side-channel attacks; Hardware implementations; Post-Quantum Cryptography; Lattice-based cryptography; Power analysis; Internet of things; Hardware implementation; Binary ring-LWE; Binary Ring-LWE; End-to-end security; CCA2-secure; CCA2-Secure; Fault resiliency; Power faults","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022 IEEE International Symposium on Circuits and Systems (ISCAS)","","","","","","","","","","","","","","",""
"ZML4KEY5","conferencePaper","2024","Wang, Nuo; Wu, Liji; Li, Lei; Chinbat, Munkhbaatar; Zhang, Xiangmin","Design and Implementation of a NTT Accelerator Based on RISC-V for PQC Kyber","2024 IEEE 18th International Conference on Anti-counterfeiting, Security, and Identification (ASID)","","2163-5056","10.1109/ASID63618.2024.10839700","https://ieeexplore.ieee.org/document/10839700/","RISC-V, as a new generation open-source Reduced Instruction Set Computing (RISC) architecture, has the advantages of low power consumption, small footprint, and high performance. Especially, RISC-V processors realized based on FPGA can be applied in different fields such as embedded systems, Artificial Intelligence (AI) chips, security devices and high-performance computing. It is foreseeable that a breakthrough in quantum computers will jeopardize all communications. Therefore, processors must integrate secure quantum computer anti-encryption techniques. Currently, the security and reliability aspects of processor implementations are still greatly underexplored. To address this gap, we propose three contributions. First, we augment the open-source IP Hummingbird E203 with a hardware module for implementing the Number-Theoretic Transform (NTT) operations of the Post-Quantum Cryptography (kyber). Second, we employ the hardware/software co-design techniques to accelerate NTT operations. Third, analyze the results of implementation. Prototyping was performed on FPGA to evaluate our designed processor NTT extension instructions. The cycle count for NTT operations is reduced by 84.55% and the instruction count is reduced by 81.25%. Enhanced computational efficiency applicable to information security systems under potential quantum computing threats is shown. The scalability of Post-Quantum Cryptography (kyber) based on riscv is realized.","2024-11","2026-04-09 20:59:14","2026-05-03 10:04:40","2026-04-09 20:57:29","24-27","","","","","","","","","","","","","","","","","","IEEE Xplore","","ISSN: 2163-5056","<p>Export Date: 02 May 2026; Cited By: 2; Correspondence Address: L. Li; School of Electronic Engineerings, Heilongjiang University, Harbin, China; email: lileidtk@hlju.edu.cn; L. Wu; School of Integrated Circuits, Tsinghua University, Beijing, China; email: lijiwu@mail.tsinghua.edu.cn</p>","/Users/mac/Zotero/storage/AY7334K9/Wang et al. - 2024 - Design and Implementation of a NTT Accelerator Based on RISC-V for PQC Kyber.pdf","","Hardware security; Post quantum cryptography; Quantum communication; Quantum computers; Quantum cryptography; Quantum electronics; Post quantum; Hardware/software codesign; Integrated circuit design; Printed circuit design; Hardware-software codesign; NTT; Number-theoretic transforms; Quanta computers; Reduced instruction set computing; RISC-V; Medium access control; Open-source; Design and implementations; Conformal mapping; Hardware/Software Co-design; Post quantum cryptograuphy; Post Quantum Cryptograuphy(PQC); Reduced instruction set computing-V; Reduced instruction sets","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IEEE 18th International Conference on Anti-counterfeiting, Security, and Identification (ASID)","","","","","","","","","","","","","","",""
"VQIRCA2K","conferencePaper","2023","Cintas-Canto, Alvaro; Mozaffari-Kermani, Mehran; Azarderakhsh, Reza","Reliable Code-Based Post-Quantum Cryptographic Algorithms through Fault Detection on FPGA","2023 IEEE Nordic Circuits and Systems Conference (NorCAS)","","","10.1109/NorCAS58970.2023.10305475","https://ieeexplore.ieee.org/document/10305475/","Code-based cryptography is a promising post-quantum cryptographic solution against attacks enabled by classical and quantum computers. The Niederreiter cryptosystem is a well-known code-based cryptographic algorithm that has been traditionally scrutinized due to its key size and its computational requirements. However, with the advent of quantum computers, the Niederreiter cryptosystem is becoming more popular as it is thought that code-based cryptography is quantum resistant. Nevertheless, security does not mean reliability, and the finite field operational blocks used in some code-based algorithms are vulnerable to fault injection. This paper derives error detection mechanisms based on normal and interleaved parity for code-based cryptosystems. Moreover, such techniques are applied to the Key Generator of the Niederreiter cryptosystem and implemented on Xilinx field-programmable gate array (FPGA) family Kintex UltraScale+ (device xcku5p-ffvd900-1-i). This is done to assess the overheads and the decrease in performance when the derived fault detection techniques are included to the original designs.","2023-10","2026-04-09 20:59:14","2026-05-03 10:06:21","2026-04-09 20:57:32","1-5","","","","","","","","","","","","","","","","","","IEEE Xplore","","","<p>Export Date: 02 May 2026; Cited By: 33; Correspondence Address: A. Cintas-Canto; Marymount University, School of Technology and Innovation, Arlington, United States; email: acintas@marymount.edu</p>","/Users/mac/Zotero/storage/MBLKP5U7/Cintas-Canto et al. - 2023 - Reliable Code-Based Post-Quantum Cryptographic Algorithms through Fault Detection on FPGA.pdf","","Post quantum cryptography; post-quantum cryptography; Quantum cryptography; Post quantum; Code-based cryptography; Field programmable gate arrays (FPGA); Qubits; Field programmables; Field-programmable gate array; Programmable gate array; Cryptographic algorithms; Quanta computers; Fault detection; Logic gates; field-programmable gate array (FPGA); Faults detection; Niederreiter cryptosystem","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023 IEEE Nordic Circuits and Systems Conference (NorCAS)","","","","","","","","","","","","","","",""
"6USNUR8C","conferencePaper","2024","Ni, Ziying; Khalid, Ayesha; Liu, Weiqiang; O'Neill, Máire","Bitstream Fault Injection Attacks on CRYSTALS Kyber Implementations on FPGAs","2024 Design, Automation & Test in Europe Conference & Exhibition (DATE)","","1558-1101","10.23919/DATE58400.2024.10546550","https://ieeexplore.ieee.org/document/10546550/","CRYSTALS-Kyber is the only Public-key Encryption (PKE)/ Key-encapsulation Mechanism (KEM) scheme that was chosen for standardization by the National Institute of Standards and Technology initiated Post-quantum Cryptography competition (so called NIST PQC). In this paper, we show the first successfully malicious modifications of the bitstream of a Kyber FPGA implementation. We successfully demonstrate 4 different attacks on Kyber hardware implementations on Artix-7 FPGAs that either reduce the complexity of polynomial multiplication operations or enable direct secret key/ message recovery by: disabling BRAMs, disabling DSPs, zeroing NTT ROM and tampering with CBD2 results. Two of our attacks are generic in nature and the other two require reverse-engineering or a detailed knowledge of the design. We evaluate the feasibility of the four attacks, among which the zeroing NTT ROM and tampering with the CBD2 result attacks produce higher public key and ciphertext complexity and thus are difficult to be detected. Two countermeasures are proposed to prevent the attacks proposed in this paper.","2024-03","2026-04-09 20:59:14","2026-05-03 09:53:28","2026-04-09 20:57:34","1-6","","","","","","","","","","","","","","","","","","IEEE Xplore","","ISSN: 1558-1101","<p>Export Date: 02 May 2026; Cited By: 5; Correspondence Address: Z. Ni; Queen's University Belfast, Centre For Secure Information Technologies (CSIT), Belfast, United Kingdom; email: zni03@qub.ac.uk; A. Khalid; Queen's University Belfast, Centre For Secure Information Technologies (CSIT), Belfast, United Kingdom; email: a.khalid@qub.ac.uk; M. O'neill; Queen's University Belfast, Centre For Secure Information Technologies (CSIT), Belfast, United Kingdom; email: m.oneill@ecit.qub.ac.uk</p>","/Users/mac/Zotero/storage/GVBPA3B5/Ni et al. - 2024 - Bitstream Fault Injection Attacks on CRYSTALS Kyber Implementations on FPGAs.pdf","","Network security; Post quantum cryptography; Quantum cryptography; Post-quantum cryptography; Field programmable gate arrays (FPGA); Lattice-based cryptography; Public key cryptography; Software testing; CRYSTALS-kyber; CRYSTALS-Kyber; Fault injection; Fault injection attacks; Chromium compounds; Binary sequences; FPGA security; bitstream fault injection; Bitstream fault injection; Bitstreams; Lattice-based Cryptography (LBC); Post-quantum Cryptography (PQC)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 Design, Automation & Test in Europe Conference & Exhibition (DATE)","","","","","","","","","","","","","","",""
"JMVBJAXE","conferencePaper","2021","Bellizia, Davide; Mrabet, Nadia El; Fournaris, Apostolos P.; Pontié, Simon; Regazzoni, Francesco; Standaert, François-Xavier; Tasso, Élise; Valea, Emanuele","Post-Quantum Cryptography: Challenges and Opportunities for Robust and Secure HW Design","2021 IEEE International Symposium on Defect and Fault Tolerance in VLSI and Nanotechnology Systems (DFT)","","2765-933X","10.1109/DFT52944.2021.9568301","https://ieeexplore.ieee.org/document/9568301/","Post-Quantum Cryptography (PQC) will become soon the standard for many systems of the future. With the advent of quantum computers, all encrypted communications based on traditional asymmetric cryptography (e.g., RSA, ECC) will become insecure. The definition the PQC standards is an on going process proceeding at a fast pace, involving new and largely unexplored cryptographic primitives. For this reason, the design of hardware implementations of PQC algorithms is still under study. In this paper, we introduce the fundamentals of PQC, with a focus on lattice-based cryptography and its hardware security issues, namely side-channel and fault-based attacks. Then, we focus on isogeny-based cryptography and the SIKE algorithm. We highlight the importance of fault-tolerant design choices through the presentation of a fault attack, based on the electromagnetic injection of transient faults, targeting this cryptographic primitive. Finally, we show an interesting idea that starts from the observation that some PQC algorithms have an intrinsic probabilistic behavior. We argue that this characteristic is a clear opportunity that paves the way for the application of approximate (or inexact) computing to the implementation of PQC cryptography.","2021-10","2026-04-09 20:59:14","2026-05-03 10:06:28","2026-04-09 20:57:36","1-6","","","","","","Post-Quantum Cryptography","","","","","","","","","","","","IEEE Xplore","","ISSN: 2765-933X","","/Users/mac/Zotero/storage/MY7LB6PK/Bellizia et al. - 2021 - Post-Quantum Cryptography Challenges and Opportunities for Robust and Secure HW Design.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021 IEEE International Symposium on Defect and Fault Tolerance in VLSI and Nanotechnology Systems (DFT)","","","","","","","","","","","","","","",""
"92QVHPEZ","conferencePaper","2024","Grignani, Wesley; Santana, Khalil G. Q.; Santos, Douglas A.; Dilillo, Luigi; Melo, Douglas R.","Implementation and Reliability Evaluation of a ChaCha20 Stream Cipher Hardware Accelerator","2024 IEEE International Symposium on Defect and Fault Tolerance in VLSI and Nanotechnology Systems (DFT)","","2765-933X","10.1109/DFT63277.2024.10753530","https://ieeexplore.ieee.org/document/10753530/","Cryptography is fundamental to ensuring the security and privacy of space communications, enabling the reliable exchange of sensitive data between spacecraft, ground stations, and other components of space infrastructure. However, using encryption can be computationally costly, resulting in lower throughput or higher latencies. One strategy to mitigate the costs imposed by cryptography is using accelerators. In addition, these systems that operate in space are susceptible to faults due to adverse conditions and require the implementation of protection techniques to mitigate these faults and ensure correct operation. In this context, this paper presents a fault-tolerant and high-performance encryption accelerator for the ChaCha20 stream cipher. We present a low-cost optimized implementation and a fault-tolerant version using Hamming Error Correction Code (ECC) and Triple Modular Redundancy (TMR). Results show that the optimized and hardened versions accelerated the application by 23 × and 17 × compared to the software solution. The optimized solution can process 281.25 MB/s, presenting a higher throughput than state-of-the-art works that rely on FPGA implementation. The hardened solution can process 187.50 MB/s, leading to an overhead of 1.52× more Look-Up Tables (LUTs) and 1.03× more Flip-Flops (FFs) compared to the optimized solution of this work.","2024-10","2026-04-09 20:59:14","2026-05-03 10:07:42","2026-04-09 20:57:39","1-4","","","","","","","","","","","","","","","","","","IEEE Xplore","","ISSN: 2765-933X","<p>Export Date: 02 May 2026; Cited By: 1; Correspondence Address: W. Grignani; University of Vale Do Itajaí, Leds, Itajaí, Brazil; email: wesley.grignani@edu.univali.br; K.G.Q. Santana; University of Vale Do Itajaí, Leds, Itajaí, Brazil; email: khalil.santana@edu.univali.br; D.R. Melo; University of Vale Do Itajaí, Leds, Itajaí, Brazil; email: drm@univali.br</p>","/Users/mac/Zotero/storage/7GLN6KJ4/Grignani et al. - 2024 - Implementation and Reliability Evaluation of a ChaCha20 Stream Cipher Hardware Accelerator.pdf","","Hardware security; Network security; Hardware acceleration; Hardware Acceleration; Cryptography; Forward error correction; Table lookup; Data privacy; Hardware accelerators; Digital storage; Redundancy; Ground stations; Fault tolerance; Age hardening; Fault Tolerance; Fault-tolerant; Flip flop circuits; Optimized solutions; Reliability Evaluation; RFC 8439; Security and privacy; Space communications; Stream Ciphers","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IEEE International Symposium on Defect and Fault Tolerance in VLSI and Nanotechnology Systems (DFT)","","","","","","","","","","","","","","",""
